35108:
 num     #instances         #bytes  class name (module)
2874:             3             48  org.springframework.data.convert.CustomConversions$$Lambda/0x000000003153df48
2875:             3             48  org.springframework.data.convert.CustomConversions$$Lambda/0x000000003153e198
2876:             3             48  org.springframework.data.convert.CustomConversions$$Lambda/0x000000003153e3e8
2877:             2             48  org.springframework.data.convert.CustomConversions$StoreConversions
2878:             2             48  org.springframework.data.convert.MappingContextTypeInformationMapper
2879:             3             48  org.springframework.data.convert.PropertyValueConverterFactories$SimplePropertyConverterFactory
2880:             3             48  org.springframework.data.convert.SimplePropertyValueConverterRegistry
2881:             2             48  org.springframework.data.convert.SimpleTypeInformationMapper
2882:             2             48  org.springframework.data.domain.PageRequest
2883:             2             48  org.springframework.data.domain.Sort$Direction
2884:             2             48  org.springframework.data.mapping.context.PersistentPropertyPathFactory
2885:             2             48  org.springframework.data.mapping.model.InstantiationAwarePropertyAccessorFactory
2886:             3             48  org.springframework.data.redis.connection.convert.ListConverter
2887:             3             48  org.springframework.data.redis.connection.convert.SetConverter
2888:             2             48  org.springframework.data.redis.connection.stream.StreamReadOptions
2889:             2             48  org.springframework.data.redis.core.DefaultReactiveGeoOperations
2890:             2             48  org.springframework.data.redis.core.DefaultReactiveHashOperations
2891:             2             48  org.springframework.data.redis.core.DefaultReactiveHyperLogLogOperations
2892:             2             48  org.springframework.data.redis.core.DefaultReactiveListOperations
2893:             2             48  org.springframework.data.redis.core.DefaultReactiveSetOperations
2894:             2             48  org.springframework.data.redis.core.DefaultReactiveStreamOperations
2895:             2             48  org.springframework.data.redis.core.DefaultReactiveValueOperations
2896:             2             48  org.springframework.data.redis.core.DefaultReactiveZSetOperations
2897:             1             48  org.springframework.data.redis.core.RedisKeyValueTemplate
2898:             2             48  org.springframework.data.redis.core.convert.DefaultRedisTypeMapper$BucketTypeAliasAccessor
2899:             2             48  org.springframework.data.redis.core.convert.MappingConfiguration
2900:             2             48  org.springframework.data.redis.core.script.DefaultReactiveScriptExecutor
2901:             1             48  org.springframework.data.redis.listener.RedisMessageListenerContainer$BlockingSubscriber
2902:             1             48  org.springframework.data.redis.serializer.GenericJackson2JsonRedisSerializer$TypeResolverBuilder
2903:             1             48  org.springframework.data.web.PageableHandlerMethodArgumentResolver
2904:             2             48  org.springframework.data.web.config.EnableSpringDataWebSupport$PageSerializationMode
2905:             1             48  org.springframework.data.web.config.SpringDataWebConfiguration
2906:             2             48  org.springframework.expression.spel.support.StandardTypeLocator
2907:             3             48  org.springframework.format.datetime.DateTimeFormatAnnotationFormatterFactory
2908:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$CalendarToInstantConverter
2909:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$CalendarToLocalDateConverter
2910:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$CalendarToLocalDateTimeConverter
2911:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$CalendarToLocalTimeConverter
2912:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$CalendarToOffsetDateTimeConverter
2913:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$CalendarToZonedDateTimeConverter
2914:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$InstantToLongConverter
2915:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$LocalDateTimeToLocalDateConverter
2916:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$LocalDateTimeToLocalTimeConverter
2917:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$LongToInstantConverter
2918:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$OffsetDateTimeToInstantConverter
2919:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$OffsetDateTimeToLocalDateConverter
2920:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$OffsetDateTimeToLocalDateTimeConverter
2921:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$OffsetDateTimeToLocalTimeConverter
2922:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$OffsetDateTimeToZonedDateTimeConverter
2923:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$ZonedDateTimeToInstantConverter
2924:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$ZonedDateTimeToLocalDateConverter
2925:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$ZonedDateTimeToLocalDateTimeConverter
2926:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$ZonedDateTimeToLocalTimeConverter
2927:             3             48  org.springframework.format.datetime.standard.DateTimeConverters$ZonedDateTimeToOffsetDateTimeConverter
2928:             3             48  org.springframework.format.datetime.standard.DurationFormatter
2929:             3             48  org.springframework.format.datetime.standard.InstantFormatter
2930:             3             48  org.springframework.format.datetime.standard.Jsr310DateTimeFormatAnnotationFormatterFactory
2931:             3             48  org.springframework.format.datetime.standard.MonthDayFormatter
2932:             3             48  org.springframework.format.datetime.standard.MonthFormatter
2933:             3             48  org.springframework.format.datetime.standard.PeriodFormatter
2934:             3             48  org.springframework.format.datetime.standard.YearFormatter
2935:             3             48  org.springframework.format.datetime.standard.YearMonthFormatter
2936:             3             48  org.springframework.format.number.NumberFormatAnnotationFormatterFactory
2937:             2             48  org.springframework.http.ReadOnlyHttpHeaders
2938:             2             48  org.springframework.http.codec.FormHttpMessageWriter
2939:             2             48  org.springframework.http.codec.ResourceHttpMessageReader
2940:             2             48  org.springframework.http.codec.ResourceHttpMessageWriter
2941:             2             48  org.springframework.http.codec.ServerSentEventHttpMessageReader
2942:             2             48  org.springframework.http.codec.multipart.FileStorage$TempFileStorage
2943:             2             48  org.springframework.http.codec.multipart.MultipartHttpMessageReader
2944:             2             48  org.springframework.http.codec.protobuf.ProtobufDecoder
2945:             2             48  org.springframework.http.codec.protobuf.ProtobufHttpMessageWriter
2946:             2             48  org.springframework.http.codec.support.DefaultClientCodecConfigurer
2947:             2             48  org.springframework.http.server.DefaultPathContainer$DefaultSeparator
2948:             1             48  org.springframework.jdbc.support.JdbcTransactionManager
2949:             3             48  org.springframework.jmx.export.annotation.AnnotationJmxAttributeSource
2950:             2             48  org.springframework.objenesis.SpringObjenesis
2951:             2             48  org.springframework.scheduling.annotation.AbstractAsyncConfiguration$$Lambda/0x0000000031312ab8
2952:             1             48  org.springframework.scheduling.concurrent.ReschedulingRunnable
2953:             1             48  org.springframework.transaction.interceptor.AbstractFallbackTransactionAttributeSource$1
2954:             1             48  org.springframework.transaction.interceptor.TransactionInterceptor
2955:             2             48  org.springframework.util.ConcurrentReferenceHashMap$ReferenceType
2956:             2             48  org.springframework.util.ConcurrentReferenceHashMap$Restructure
2957:             2             48  org.springframework.validation.DefaultMessageCodesResolver
2958:             1             48  org.springframework.web.accept.ContentNegotiationManagerFactoryBean
2959:             2             48  org.springframework.web.cors.CorsConfiguration$OriginPattern
2960:             1             48  org.springframework.web.filter.ServerHttpObservationFilter
2961:             2             48  org.springframework.web.method.HandlerTypePredicate
2962:             2             48  org.springframework.web.method.annotation.AbstractNamedValueMethodArgumentResolver$NamedValueInfo
2963:             2             48  org.springframework.web.method.annotation.ExceptionHandlerMethodResolver
2964:             2             48  org.springframework.web.method.annotation.ExpressionValueMethodArgumentResolver
2965:             3             48  org.springframework.web.method.annotation.MapMethodProcessor
2966:             2             48  org.springframework.web.reactive.function.client.DefaultExchangeStrategiesBuilder$DefaultExchangeStrategies
2967:             2             48  org.springframework.web.servlet.handler.MappedInterceptor$PatternAdapter
2968:             1             48  org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver
2969:             2             48  org.springframework.web.servlet.mvc.method.annotation.MatrixVariableMethodArgumentResolver
2970:             2             48  org.springframework.web.servlet.mvc.method.annotation.PathVariableMethodArgumentResolver
2971:             3             48  org.springframework.web.servlet.mvc.method.annotation.PrincipalMethodArgumentResolver
2972:             2             48  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter$$Lambda/0x000000003171baf8
2973:             3             48  org.springframework.web.servlet.mvc.method.annotation.ServletRequestMethodArgumentResolver
2974:             3             48  org.springframework.web.servlet.mvc.method.annotation.ServletResponseMethodArgumentResolver
2975:             2             48  org.yaml.snakeyaml.DumperOptions$NonPrintableStyle
2976:             2             48  reactor.core.publisher.FluxCreate$CreateMode
2977:             2             48  reactor.core.scheduler.BoundedElasticScheduler$BoundedServices$BusyStates
2978:             1             48  reactor.netty.transport.logging.ReactorNettyLoggingHandler
2979:             3             48  sun.nio.ch.NioSocketImpl$$Lambda/0x00000000314ff858 (java.base@25)
2980:             3             48  sun.nio.ch.NioSocketImpl$1 (java.base@25)
2981:             3             48  sun.nio.ch.NioSocketImpl$2 (java.base@25)
2982:             3             48  sun.nio.ch.SocketDispatcher (java.base@25)
2983:             2             48  sun.security.jca.ProviderList (java.base@25)
2984:             2             48  sun.security.jca.ProviderList$2 (java.base@25)
2985:             2             48  sun.util.locale.provider.LocaleServiceProviderPool (java.base@25)
2986:             2             40  [Lch.qos.logback.core.Appender;
2987:             1             40  [Lch.qos.logback.core.pattern.parser.TokenStream$TokenizerState;
2988:             1             40  [Lch.qos.logback.core.subst.Token$Type;
2989:             1             40  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
2990:             1             40  [Lcom.fasterxml.jackson.annotation.JsonTypeInfo$As;
2991:             1             40  [Lcom.fasterxml.jackson.annotation.Nulls;
2992:             1             40  [Lcom.fasterxml.jackson.core.JsonEncoding;
2993:             1             40  [Lcom.fasterxml.jackson.core.JsonFactory$Feature;
2994:             1             40  [Lcom.fasterxml.jackson.core.JsonParser$NumberType;
2995:             1             40  [Lcom.fasterxml.jackson.core.json.JsonWriteFeature;
2996:             1             40  [Lcom.fasterxml.jackson.core.type.WritableTypeId$Inclusion;
2997:             1             40  [Lcom.fasterxml.jackson.databind.ObjectMapper$DefaultTyping;
2998:             1             40  [Lcom.flashchat.chatservice.dao.enums.RoomStatusEnum;
2999:             1             40  [Lcom.github.benmanes.caffeine.cache.RemovalCause;
3000:             1             40  [Lcom.mysql.cj.conf.PropertyDefinitions$SslMode;
3001:             2             40  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry; (java.management@25)
3002:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status; (java.xml@25)
3003:             1             40  [Lio.micrometer.core.instrument.Meter$Type;
3004:             1             40  [Lio.netty.handler.codec.http.websocketx.WebSocket08FrameDecoder$State;
3005:             1             40  [Lio.netty.handler.codec.http.websocketx.WebSocketVersion;
3006:             1             40  [Lio.netty.handler.logging.LogLevel;
3007:             1             40  [Lio.netty.util.internal.logging.InternalLogLevel;
3008:             1             40  [Ljakarta.servlet.http.MappingMatch;
3009:             2             40  [Ljava.beans.PropertyDescriptor; (java.desktop@25)
3010:             1             40  [Ljava.lang.Thread$State; (java.base@25)
3011:             1             40  [Ljava.lang.classfile.AttributeMapper$AttributeStability; (java.base@25)
3012:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base@25)
3013:             1             40  [Ljava.lang.management.MemoryManagerMXBean; (java.management@25)
3014:             1             40  [Ljava.nio.charset.Charset; (java.base@25)
3015:             1             40  [Ljava.time.format.SignStyle; (java.base@25)
3016:             1             40  [Ljava.time.format.TextStyle; (java.base@25)
3017:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base@25)
3018:             2             40  [Ljavax.management.modelmbean.ModelMBeanOperationInfo; (java.management@25)
3019:             1             40  [Ljavax.xml.catalog.CatalogFeatures$State; (java.xml@25)
3020:             1             40  [Lorg.apache.coyote.http11.Http11InputBuffer$HeaderParsePosition;
3021:             1             40  [Lorg.apache.coyote.http11.filters.ChunkedInputFilter$ParseState;
3022:             1             40  [Lorg.apache.ibatis.mapping.SqlCommandType;
3023:             1             40  [Lorg.apache.ibatis.plugin.Signature;
3024:             1             40  [Lorg.apache.tomcat.util.descriptor.web.FilterMap;
3025:             1             40  [Lorg.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParsePosition;
3026:             1             40  [Lorg.apache.tomcat.util.net.openssl.OpenSSLStatus$Name;
3027:             1             40  [Lorg.hibernate.validator.messageinterpolation.ExpressionLanguageFeatureLevel;
3028:             1             40  [Lorg.jboss.logging.Logger$Level;
3029:             1             40  [Lorg.springframework.boot.ansi.AnsiStyle;
3030:             1             40  [Lorg.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind;
3031:             2             40  [Lorg.springframework.boot.context.config.ConfigDataLocation;
3032:             1             40  [Lorg.springframework.boot.logging.logback.RollingPolicySystemProperty;
3033:             1             40  [Lorg.springframework.data.redis.connection.ReturnType;
3034:             1             40  [Lorg.springframework.http.client.observation.ClientHttpObservationDocumentation$LowCardinalityKeyNames;
3035:             1             40  [Lorg.springframework.http.server.observation.ServerHttpObservationDocumentation$LowCardinalityKeyNames;
3036:             1             40  [Lorg.springframework.util.unit.DataUnit;
3037:             1             40  [Lorg.springframework.web.reactive.function.client.ClientHttpObservationDocumentation$LowCardinalityKeyNames;
3038:             1             40  [Lorg.yaml.snakeyaml.DumperOptions$ScalarStyle;
3039:             1             40  [Lreactor.core.publisher.FluxSink$OverflowStrategy;
3040:             1             40  [Lsun.nio.fs.WindowsPathType; (java.base@25)
3041:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@25)
3042:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base@25)
3043:             1             40  ch.qos.logback.core.BasicStatusManager
3044:             1             40  cn.dev33.satoken.strategy.SaStrategy
3045:             1             40  com.alibaba.fastjson2.reader.ObjectReaderImplLocalDateTime
3046:             1             40  com.alibaba.fastjson2.writer.ObjectWriterImplLocalDateTime
3047:             1             40  com.esotericsoftware.kryo.util.IdentityObjectIntMap
3048:             1             40  com.esotericsoftware.kryo.util.ObjectMap
3049:             1             40  com.fasterxml.jackson.annotation.JsonFormat$Value
3050:             1             40  com.fasterxml.jackson.core.StreamReadConstraints
3051:             1             40  com.fasterxml.jackson.datatype.jsr310.deser.OffsetTimeDeserializer
3052:             1             40  com.fasterxml.jackson.datatype.jsr310.ser.DurationSerializer
3053:             1             40  com.fasterxml.jackson.datatype.jsr310.ser.MonthDaySerializer
3054:             1             40  com.fasterxml.jackson.datatype.jsr310.ser.OffsetTimeSerializer
3055:             1             40  com.fasterxml.jackson.datatype.jsr310.ser.YearMonthSerializer
3056:             1             40  com.fasterxml.jackson.datatype.jsr310.ser.YearSerializer
3057:             1             40  com.flashchat.chatservice.audit.AuditProperties$SensitiveWordConfig
3058:             1             40  com.flashchat.chatservice.config.FileUploadConfig$$SpringCGLIB$$0
3059:             1             40  com.flashchat.chatservice.service.impl.RoomMemberServiceImpl
3060:             1             40  com.flashchat.chatservice.websocket.handlers.NettyWebSocketServerHandler
3061:             1             40  com.flashchat.gameservice.config.GameAiProperties
3062:             1             40  com.flashchat.gameservice.config.GameThreadPoolConfig$$SpringCGLIB$$0
3063:             1             40  com.flashchat.gameservice.listener.GameEventListener
3064:             1             40  com.flashchat.gameservice.service.impl.WordPairServiceImpl
3065:             1             40  com.flashchat.userservice.service.impl.InviteCodeServiceImpl
3066:             1             40  com.mysql.cj.conf.HostInfo
3067:             1             40  com.mysql.cj.conf.url.SingleConnectionUrl
3068:             1             40  com.sun.beans.introspect.ClassInfo$1 (java.desktop@25)
3069:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor (java.management@25)
3070:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer (java.management@25)
3071:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl (java.management@25)
3072:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management@25)
3073:             1             40  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner$1 (java.xml@25)
3074:             1             40  com.zaxxer.hikari.util.ConcurrentBag
3075:             1             40  io.lettuce.core.resource.DefaultEventLoopGroupProvider
3076:             1             40  io.micrometer.core.instrument.binder.system.ProcessorMetrics
3077:             1             40  io.micrometer.core.instrument.distribution.TimeWindowSum
3078:             1             40  io.micrometer.observation.Observation$Context
3079:             1             40  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
3080:             1             40  io.netty.buffer.UnpooledSlicedByteBuf
3081:             1             40  io.netty.channel.group.DefaultChannelGroup
3082:             1             40  io.netty.handler.codec.http.HttpStatusClass$1
3083:             1             40  io.netty.resolver.DefaultHostsFileEntriesResolver
3084:             1             40  io.netty.util.concurrent.DefaultPromise$StacklessCancellationException
3085:             1             40  io.prometheus.metrics.config.PrometheusProperties
3086:             1             40  jakarta.servlet.MultipartConfigElement
3087:             1             40  java.beans.GenericBeanInfo (java.desktop@25)
3088:             1             40  java.beans.WeakIdentityMap$Entry (java.desktop@25)
3089:             1             40  java.io.BufferedInputStream (java.base@25)
3090:             1             40  java.io.FileNotFoundException (java.base@25)
3091:             1             40  java.io.RandomAccessFile (java.base@25)
3092:             1             40  java.lang.ArithmeticException (java.base@25)
3093:             1             40  java.lang.ArrayIndexOutOfBoundsException (java.base@25)
3094:             1             40  java.lang.ArrayStoreException (java.base@25)
3095:             1             40  java.lang.ClassCastException (java.base@25)
3096:             1             40  java.lang.InternalError (java.base@25)
3097:             1             40  java.lang.StackOverflowError (java.base@25)
3098:             1             40  java.lang.System$In (java.base@25)
3099:             1             40  java.lang.UnsupportedOperationException (java.base@25)
3100:             1             40  java.lang.invoke.VarHandleLongs$Array (java.base@25)
3101:             1             40  java.net.InetAddress$CachedLookup (java.base@25)
3102:             1             40  java.text.MessageFormat (java.base@25)
3103:             1             40  java.time.format.DateTimeFormatterBuilder$ReducedPrinterParser (java.base@25)
3104:             1             40  java.util.Collections$UnmodifiableNavigableMap$EmptyNavigableMap (java.base@25)
3105:             1             40  java.util.ResourceBundle$2 (java.base@25)
3106:             1             40  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@25)
3107:             1             40  java.util.concurrent.LinkedBlockingDeque (java.base@25)
3108:             1             40  java.util.concurrent.ThreadPerTaskExecutor (java.base@25)
3109:             1             40  java.util.concurrent.ThreadPerTaskExecutor$ThreadBoundFuture (java.base@25)
3110:             1             40  java.util.regex.Pattern$LazyLoop (java.base@25)
3111:             1             40  jdk.internal.classfile.impl.EntryMap (java.base@25)
3112:             1             40  jdk.internal.event.SecurityProviderServiceEvent (java.base@25)
3113:             1             40  jdk.internal.event.VirtualThreadEndEvent (java.base@25)
3114:             1             40  jdk.internal.event.VirtualThreadStartEvent (java.base@25)
3115:             1             40  jdk.internal.module.ArchivedModuleGraph (java.base@25)
3116:             1             40  net.sf.jsqlparser.schema.Column
3117:             1             40  org.apache.catalina.realm.MessageDigestCredentialHandler
3118:             1             40  org.apache.coyote.AbstractProtocol$RecycledProcessors
3119:             1             40  org.apache.ibatis.cache.CacheKey$1
3120:             1             40  org.apache.ibatis.ognl.OgnlParser$LookaheadSuccess
3121:             1             40  org.hibernate.validator.internal.engine.constraintvalidation.ConstraintValidatorManagerImpl
3122:             1             40  org.hibernate.validator.internal.metadata.core.AnnotationProcessingOptionsImpl
3123:             1             40  org.hibernate.validator.internal.metadata.core.ConstraintHelper
3124:             1             40  org.redisson.Redisson
3125:             1             40  org.redisson.RedissonDelayedQueue
3126:             1             40  org.redisson.RedissonDelayedQueue$1
3127:             1             40  org.redisson.connection.SequentialDnsAddressResolverFactory$1
3128:             1             40  org.redisson.misc.RedisURI
3129:             1             40  org.redisson.pubsub.PubSubConnectionEntry
3130:             1             40  org.slf4j.bridge.SLF4JBridgeHandler
3131:             1             40  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$1
3132:             1             40  org.springframework.beans.propertyeditors.StringArrayPropertyEditor
3133:             1             40  org.springframework.boot.SpringApplicationShutdownHook
3134:             1             40  org.springframework.boot.actuate.autoconfigure.endpoint.web.CorsEndpointProperties
3135:             1             40  org.springframework.boot.actuate.autoconfigure.health.AutoConfiguredHealthEndpointGroup
3136:             1             40  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties
3137:             1             40  org.springframework.boot.actuate.autoconfigure.metrics.MeterRegistryPostProcessor
3138:             1             40  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties
3139:             1             40  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Distribution
3140:             1             40  org.springframework.boot.actuate.autoconfigure.observation.ObservationRegistryConfigurer
3141:             1             40  org.springframework.boot.actuate.autoconfigure.observation.ObservationRegistryPostProcessor
3142:             1             40  org.springframework.boot.actuate.endpoint.jmx.JmxEndpointExporter
3143:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscoverer
3144:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.ServletEndpointDiscoverer
3145:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.WebEndpointDiscoverer
3146:             1             40  org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration
3147:             1             40  org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties$Pageable
3148:             1             40  org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Pool
3149:             1             40  org.springframework.boot.autoconfigure.web.ErrorProperties
3150:             1             40  org.springframework.boot.autoconfigure.web.ServerProperties$Jetty
3151:             1             40  org.springframework.boot.autoconfigure.web.ServerProperties$Jetty$Accesslog
3152:             1             40  org.springframework.boot.autoconfigure.web.ServerProperties$Jetty$Threads
3153:             1             40  org.springframework.boot.autoconfigure.web.ServerProperties$Netty
3154:             1             40  org.springframework.boot.autoconfigure.web.ServerProperties$Servlet
3155:             1             40  org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat$Remoteip
3156:             1             40  org.springframework.boot.context.logging.LoggingApplicationListener
3157:             1             40  org.springframework.boot.context.properties.ConfigurationPropertiesBinder
3158:             1             40  org.springframework.boot.jdbc.DatabaseDriver$1
3159:             1             40  org.springframework.boot.jdbc.DatabaseDriver$2
3160:             1             40  org.springframework.boot.jdbc.DatabaseDriver$3
3161:             1             40  org.springframework.boot.jdbc.DatabaseDriver$4
3162:             1             40  org.springframework.boot.jdbc.DatabaseDriver$5
3163:             1             40  org.springframework.boot.jdbc.DatabaseDriver$6
3164:             1             40  org.springframework.boot.jdbc.DatabaseDriver$7
3165:             1             40  org.springframework.boot.loader.zip.VirtualZipDataBlock
3166:             1             40  org.springframework.boot.sql.init.DatabaseInitializationSettings
3167:             1             40  org.springframework.boot.task.SimpleAsyncTaskExecutorBuilder
3168:             1             40  org.springframework.boot.web.server.Cookie
3169:             1             40  org.springframework.boot.web.servlet.server.Session
3170:             1             40  org.springframework.boot.web.servlet.server.Session$Cookie
3171:             1             40  org.springframework.cglib.core.ClassNameReader$EarlyExitException
3172:             1             40  org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader
3173:             1             40  org.springframework.context.event.EventListenerMethodProcessor
3174:             1             40  org.springframework.context.event.SimpleApplicationEventMulticaster
3175:             1             40  org.springframework.context.expression.StandardBeanExpressionResolver
3176:             1             40  org.springframework.context.support.DefaultLifecycleProcessor
3177:             1             40  org.springframework.core.codec.CharBufferDecoder
3178:             1             40  org.springframework.jndi.support.SimpleJndiBeanFactory
3179:             1             40  org.springframework.scheduling.annotation.AnnotationAsyncExecutionInterceptor
3180:             1             40  org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor
3181:             1             40  org.springframework.transaction.support.TransactionTemplate
3182:             1             40  org.springframework.ui.context.support.ResourceBundleThemeSource
3183:             1             40  org.springframework.web.bind.support.ConfigurableWebBindingInitializer
3184:             1             40  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver
3185:             1             40  org.springframework.web.servlet.resource.ResourceUrlProvider
3186:             1             40  reactor.core.scheduler.BoundedElasticScheduler
3187:             1             40  reactor.netty.http.client.HttpResponseDecoderSpec
3188:             1             40  sun.management.MappedMXBeanType$CompositeDataMXBeanType (java.management@25)
3189:             1             40  sun.management.MappedMXBeanType$MapMXBeanType (java.management@25)
3190:             1             40  sun.nio.cs.StandardCharsets$Aliases (java.base@25)
3191:             1             40  sun.nio.cs.StandardCharsets$Cache (java.base@25)
3192:             1             40  sun.nio.cs.StandardCharsets$Classes (java.base@25)
3193:             1             40  sun.util.locale.InternalLocaleBuilder (java.base@25)
3194:             1             40  sun.util.resources.Bundles$1 (java.base@25)
3195:             1             32  [Lch.qos.logback.classic.spi.Configurator$ExecutionStatus;
3196:             1             32  [Lch.qos.logback.core.rolling.helper.CompressionMode;
3197:             1             32  [Lch.qos.logback.core.spi.FilterReply;
3198:             1             32  [Lch.qos.logback.core.subst.Tokenizer$TokenizerState;
3199:             1             32  [Lcom.fasterxml.classmate.AnnotationInclusion;
3200:             1             32  [Lcom.fasterxml.jackson.annotation.JsonCreator$Mode;
3201:             1             32  [Lcom.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour;
3202:             1             32  [Lcom.fasterxml.jackson.core.StreamReadCapability;
3203:             1             32  [Lcom.fasterxml.jackson.core.util.Separators$Spacing;
3204:             1             32  [Lcom.fasterxml.jackson.databind.annotation.JsonSerialize$Typing;
3205:             1             32  [Lcom.fasterxml.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor;
3206:             1             32  [Lcom.fasterxml.jackson.databind.jsontype.PolymorphicTypeValidator$Validity;
3207:             1             32  [Lcom.fasterxml.jackson.databind.util.AccessPattern;
3208:             1             32  [Lcom.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus;
3209:             1             32  [Lcom.fasterxml.jackson.datatype.jsr310.JavaTimeFeature;
3210:             1             32  [Lcom.flashchat.chatservice.audit.AuditResultEnum;
3211:             1             32  [Lcom.flashchat.chatservice.dao.enums.RoomMemberStatusEnum;
3212:             1             32  [Lcom.flashchat.chatservice.ratelimit.RateLimitResult;
3213:             1             32  [Lcom.mysql.cj.Query$CancelStatus;
3214:             1             32  [Lcom.mysql.cj.QueryReturnType;
3215:             1             32  [Lcom.mysql.cj.conf.ConnectionUrl$HostsCardinality;
3216:             1             32  [Lcom.mysql.cj.conf.PropertyDefinitions$AuthMech;
3217:             1             32  [Lcom.mysql.cj.conf.PropertyDefinitions$Compression;
3218:             1             32  [Lcom.mysql.cj.conf.PropertyDefinitions$XdevapiSslMode;
3219:             1             32  [Lcom.mysql.cj.conf.PropertyDefinitions$ZeroDatetimeBehavior;
3220:             1             32  [Lcom.mysql.cj.protocol.Resultset$Type;
3221:             1             32  [Lcom.mysql.cj.protocol.a.NativeConstants$StringSelfDataType;
3222:             1             32  [Lcom.mysql.cj.protocol.a.authentication.CachingSha2PasswordPlugin$AuthStage;
3223:             1             32  [Lcom.sun.beans.util.Cache$Kind; (java.desktop@25)
3224:             1             32  [Lio.micrometer.core.instrument.Counter;
3225:             1             32  [Lio.micrometer.core.instrument.Timer;
3226:             1             32  [Lio.micrometer.core.instrument.binder.jvm.JvmGcMetrics$GcGenerationAge;
3227:             1             32  [Lio.micrometer.core.instrument.config.MeterFilterReply;
3228:             2             32  [Lio.micrometer.core.instrument.distribution.CountAtBucket;
3229:             1             32  [Lio.micrometer.observation.transport.Kind;
3230:             1             32  [Lio.netty.channel.DefaultChannelPipeline$AddStrategy;
3231:             1             32  [Lio.netty.resolver.ResolvedAddressTypes;
3232:             1             32  [Lio.netty.util.ResourceLeakDetector$Level;
3233:             1             32  [Ljakarta.validation.ConstraintTarget;
3234:             1             32  [Ljakarta.validation.metadata.ValidateUnwrappedValue;
3235:             1             32  [Ljava.lang.StackStreamFactory$WalkerState; (java.base@25)
3236:             1             32  [Ljava.lang.ThreadGroup; (java.base@25)
3237:             2             32  [Ljava.lang.Throwable; (java.base@25)
3238:             1             32  [Ljava.lang.classfile.ClassFile$StackMapsOption; (java.base@25)
3239:             1             32  [Ljava.lang.invoke.MethodHandleImpl$ArrayAccess; (java.base@25)
