31420:
 num     #instances         #bytes  class name (module)
5750:             1             16  org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter
5751:             1             16  org.springframework.aop.framework.adapter.ThrowsAdviceAdapter
5752:             1             16  org.springframework.aop.interceptor.AsyncExecutionAspectSupport$$Lambda/0x0000000012310c00
5753:             1             16  org.springframework.aop.interceptor.AsyncExecutionAspectSupport$$Lambda/0x0000000012311a00
5754:             1             16  org.springframework.aop.interceptor.AsyncExecutionAspectSupport$$Lambda/0x0000000012311c28
5755:             1             16  org.springframework.aop.support.ClassFilters$IntersectionClassFilter
5756:             1             16  org.springframework.aop.support.ClassFilters$UnionClassFilter
5757:             1             16  org.springframework.aop.support.annotation.AnnotationMatchingPointcut$AnnotationCandidateClassFilter
5758:             1             16  org.springframework.beans.SimpleBeanInfoFactory
5759:             1             16  org.springframework.beans.factory.BeanFactoryUtils$$Lambda/0x00000000121a0fd8
5760:             1             16  org.springframework.beans.factory.config.AutowiredPropertyMarker
5761:             1             16  org.springframework.beans.factory.parsing.FailFastProblemReporter
5762:             1             16  org.springframework.beans.factory.parsing.PassThroughSourceExtractor
5763:             1             16  org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory$$Lambda/0x000000001227d598
5764:             1             16  org.springframework.beans.factory.support.AutowireUtils$$Lambda/0x00000000122d3240
5765:             1             16  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
5766:             1             16  org.springframework.beans.factory.support.DefaultBeanNameGenerator
5767:             1             16  org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda/0x000000001231e250
5768:             1             16  org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda/0x00000000121ad998
5769:             1             16  org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda/0x00000000121ade28
5770:             1             16  org.springframework.beans.factory.support.DisposableBeanAdapter$$Lambda/0x000000001242a7f8
5771:             1             16  org.springframework.beans.factory.support.SimpleAutowireCandidateResolver
5772:             1             16  org.springframework.beans.factory.xml.XmlBeanDefinitionReader$$Lambda/0x000000001213b218
5773:             1             16  org.springframework.boot.ClearCachesApplicationListener
5774:             1             16  org.springframework.boot.DefaultApplicationContextFactory
5775:             1             16  org.springframework.boot.DefaultApplicationContextFactory$$Lambda/0x000000001208aa48
5776:             1             16  org.springframework.boot.DefaultApplicationContextFactory$$Lambda/0x000000001210a690
5777:             1             16  org.springframework.boot.DefaultApplicationContextFactory$$Lambda/0x000000001210e160
5778:             1             16  org.springframework.boot.SpringApplication$$Lambda/0x000000001207cc90
5779:             1             16  org.springframework.boot.SpringApplication$$Lambda/0x000000001207cee8
5780:             1             16  org.springframework.boot.SpringApplication$$Lambda/0x00000000121356a8
5781:             1             16  org.springframework.boot.SpringApplication$PropertySourceOrderingBeanFactoryPostProcessor
5782:             1             16  org.springframework.boot.SpringApplicationShutdownHook$ApplicationContextClosedListener
5783:             1             16  org.springframework.boot.SpringBootBanner
5784:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000012131ec8
5785:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000012132910
5786:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000012132b38
5787:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x00000000121331d0
5788:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000012133868
5789:             1             16  org.springframework.boot.actuate.autoconfigure.availability.AvailabilityHealthContributorAutoConfiguration
5790:             1             16  org.springframework.boot.actuate.autoconfigure.availability.AvailabilityProbesAutoConfiguration$ProbesCondition
5791:             1             16  org.springframework.boot.actuate.autoconfigure.context.properties.ConfigurationPropertiesReportEndpointAutoConfiguration
5792:             1             16  org.springframework.boot.actuate.autoconfigure.data.redis.RedisHealthContributorAutoConfiguration
5793:             1             16  org.springframework.boot.actuate.autoconfigure.data.redis.RedisHealthContributorAutoConfiguration$$Lambda/0x000000001275ece8
5794:             1             16  org.springframework.boot.actuate.autoconfigure.data.redis.RedisReactiveHealthContributorAutoConfiguration$$Lambda/0x0000000012744768
5795:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration
5796:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointIdTimeToLivePropertyFunction
5797:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointIdTimeToLivePropertyFunction$$Lambda/0x0000000012755a50
5798:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter$$Lambda/0x0000000012264d68
5799:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.jackson.JacksonEndpointAutoConfiguration
5800:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.jackson.JacksonEndpointAutoConfiguration$$Lambda/0x00000000126eb750
5801:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.MappingWebEndpointPathMapper
5802:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration
5803:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$WebMvcServletEndpointManagementContextConfiguration
5804:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$$Lambda/0x00000000127673d0
5805:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration
5806:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties$Discovery
5807:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration
5808:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration$EndpointObjectMapperWebMvcConfigurer
5809:             1             16  org.springframework.boot.actuate.autoconfigure.env.EnvironmentEndpointAutoConfiguration
5810:             1             16  org.springframework.boot.actuate.autoconfigure.health.AutoConfiguredHealthEndpointGroups$$Lambda/0x00000000127418d0
5811:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthContributorAutoConfiguration
5812:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointAutoConfiguration
5813:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration
5814:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$AdaptedReactiveHealthContributors
5815:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$HealthEndpointGroupsBeanPostProcessor
5816:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$HealthEndpointGroupsBeanPostProcessor$$Lambda/0x0000000012742680
5817:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties$Logging
5818:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration
5819:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$$Lambda/0x00000000127574f0
5820:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$$Lambda/0x0000000012757748
5821:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$MvcAdditionalHealthEndpointPathsConfiguration
5822:             1             16  org.springframework.boot.actuate.autoconfigure.health.ReactiveHealthEndpointConfiguration
5823:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration
5824:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties
5825:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties$Git
5826:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoEndpointAutoConfiguration
5827:             1             16  org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthIndicatorProperties
5828:             1             16  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration
5829:             1             16  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration$$Lambda/0x0000000012755c98
5830:             1             16  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration$OnEnabledLoggingSystemCondition
5831:             1             16  org.springframework.boot.actuate.autoconfigure.management.HeapDumpWebEndpointAutoConfiguration
5832:             1             16  org.springframework.boot.actuate.autoconfigure.management.ThreadDumpEndpointAutoConfiguration
5833:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration
5834:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.JvmMetricsAutoConfiguration
5835:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration
5836:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration$LogbackLoggingCondition
5837:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration
5838:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration$MeterRegistryCloser
5839:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsEndpointAutoConfiguration
5840:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Data
5841:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$System
5842:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$System$Diskspace
5843:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Web$Client
5844:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Web$Server
5845:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.PropertiesAutoTimer
5846:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.PropertiesMeterFilter$$Lambda/0x00000000124278f0
5847:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.SystemMetricsAutoConfiguration
5848:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.MetricsRepositoryMethodInvocationListenerBeanPostProcessor
5849:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.MetricsRepositoryMethodInvocationListenerBeanPostProcessor$MetricsRepositoryFactoryCustomizer
5850:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration
5851:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration$$Lambda/0x00000000123abb88
5852:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration$$Lambda/0x0000000012763788
5853:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusMetricsExportAutoConfiguration
5854:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusMetricsExportAutoConfiguration$PrometheusScrapeEndpointConfiguration
5855:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter
5856:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter$$Lambda/0x000000001241a7e0
5857:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter$$Lambda/0x00000000127f2490
5858:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.integration.IntegrationMetricsAutoConfiguration
5859:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration
5860:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration
5861:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration
5862:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration$HikariDataSourceMeterBinder
5863:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.redis.LettuceMetricsAutoConfiguration
5864:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.startup.StartupTimeMetricsListenerAutoConfiguration
5865:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.task.TaskExecutorMetricsAutoConfiguration
5866:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.web.tomcat.TomcatMetricsAutoConfiguration
5867:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration
5868:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MeterObservationHandlerConfiguration
5869:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MeterObservationHandlerConfiguration$OnlyMetricsMeterObservationHandlerConfiguration
5870:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$OnlyMetricsConfiguration
5871:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationHandlerGrouping
5872:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Client
5873:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Client$ClientRequests
5874:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Server
5875:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Server$ServerRequests
5876:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$LongTaskTimer
5877:             1             16  org.springframework.boot.actuate.autoconfigure.observation.PropertiesObservationFilterPredicate$$Lambda/0x0000000012417350
5878:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration
5879:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration$MeterFilterConfiguration
5880:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration$MeterFilterConfiguration$$Lambda/0x00000000124288f8
5881:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.RestClientObservationConfiguration
5882:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.RestTemplateObservationConfiguration
5883:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.WebClientObservationConfiguration
5884:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration
5885:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration$MeterFilterConfiguration
5886:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration$MeterFilterConfiguration$$Lambda/0x0000000012428d80
5887:             1             16  org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksObservabilityAutoConfiguration
5888:             1             16  org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksObservabilityAutoConfiguration$ObservabilitySchedulingConfigurer
5889:             1             16  org.springframework.boot.actuate.autoconfigure.startup.StartupEndpointAutoConfiguration$ApplicationStartupCondition
5890:             1             16  org.springframework.boot.actuate.autoconfigure.system.DiskSpaceHealthContributorAutoConfiguration
5891:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.$Proxy87
5892:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration
5893:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration
5894:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$EnableSameManagementContextConfiguration
5895:             1             16  org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration
5896:             1             16  org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration$$Lambda/0x0000000012759d38
5897:             1             16  org.springframework.boot.actuate.endpoint.InvocationContext$$Lambda/0x00000000127ca788
5898:             1             16  org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationsFactory$$Lambda/0x0000000012750ce0
5899:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000012435ec0
5900:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000012754a58
5901:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000012754cb0
5902:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000012755148
5903:             1             16  org.springframework.boot.actuate.endpoint.invoke.ParameterValueMapper$$Lambda/0x00000000124346a0
5904:             1             16  org.springframework.boot.actuate.endpoint.invoke.convert.ConversionServiceParameterValueMapper
5905:             1             16  org.springframework.boot.actuate.endpoint.invoker.cache.CachingOperationInvokerAdvisor
5906:             1             16  org.springframework.boot.actuate.endpoint.jmx.MBeanInfoFactory$$Lambda/0x00000000127668c0
5907:             1             16  org.springframework.boot.actuate.endpoint.jmx.MBeanInfoFactory$$Lambda/0x0000000012766d38
5908:             1             16  org.springframework.boot.actuate.endpoint.jmx.annotation.DiscoveredJmxOperation$$Lambda/0x00000000127658f0
5909:             1             16  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver
5910:             1             16  org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactory
5911:             1             16  org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactory$$Lambda/0x0000000012753850
5912:             1             16  org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactory$$Lambda/0x0000000012756358
5913:             1             16  org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$ServletWebOperationAdapter$FluxBodyConverter
5914:             1             16  org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping$WebMvcLinksHandler
5915:             1             16  org.springframework.boot.actuate.health.AbstractReactiveHealthIndicator$$Lambda/0x00000000127449b0
5916:             1             16  org.springframework.boot.actuate.health.HealthContributorNameFactory
5917:             1             16  org.springframework.boot.actuate.health.SimpleHttpCodeStatusMapper
5918:             1             16  org.springframework.boot.actuate.health.SimpleStatusAggregator$$Lambda/0x0000000012740d30
5919:             1             16  org.springframework.boot.actuate.info.InfoEndpoint
5920:             1             16  org.springframework.boot.actuate.management.PlainTextThreadDumpFormatter
5921:             1             16  org.springframework.boot.actuate.management.ThreadDumpEndpoint
5922:             1             16  org.springframework.boot.actuate.management.ThreadDumpEndpoint$$Lambda/0x0000000012961b58
5923:             1             16  org.springframework.boot.actuate.metrics.AutoTimer$$Lambda/0x0000000012763c20
5924:             1             16  org.springframework.boot.actuate.metrics.AutoTimer$1
5925:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint
5926:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x00000000127fb218
5927:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x00000000127fb8b8
5928:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x00000000127ff140
5929:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x000000001296fa88
5930:             1             16  org.springframework.boot.actuate.metrics.data.DefaultRepositoryTagsProvider
5931:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000012786660
5932:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x00000000127874c0
5933:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000012787708
5934:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000012787950
5935:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$CachingDataSourcePoolMetadataProvider
5936:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$$Lambda/0x0000000012242a28
5937:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000012252460
5938:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x00000000122526a8
5939:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x00000000122528f0
5940:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000012252b38
5941:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000012252d80
5942:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationPackages$$Lambda/0x000000001227afc0
5943:             1             16  org.springframework.boot.autoconfigure.BackgroundPreinitializer
5944:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor
5945:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor$$Lambda/0x000000001219c068
5946:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$SharedMetadataReaderFactoryBean
5947:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration
5948:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration
5949:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration$$Lambda/0x000000001230fba8
5950:             1             16  org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration
5951:             1             16  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$$Lambda/0x0000000012251468
5952:             1             16  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$AncestorsMatchedCondition
5953:             1             16  org.springframework.boot.autoconfigure.condition.OnBeanCondition$Spec$$Lambda/0x0000000012276b90
5954:             1             16  org.springframework.boot.autoconfigure.condition.OnCloudPlatformCondition
5955:             1             16  org.springframework.boot.autoconfigure.condition.OnPropertyCondition$$Lambda/0x0000000012255a78
5956:             1             16  org.springframework.boot.autoconfigure.condition.OnPropertyCondition$$Lambda/0x0000000012255cc0
5957:             1             16  org.springframework.boot.autoconfigure.condition.OnWarDeploymentCondition
5958:             1             16  org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration
5959:             1             16  org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration
5960:             1             16  org.springframework.boot.autoconfigure.context.LifecycleProperties
5961:             1             16  org.springframework.boot.autoconfigure.context.MessageSourceAutoConfiguration$ResourceBundleCondition
5962:             1             16  org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration
5963:             1             16  org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration
5964:             1             16  org.springframework.boot.autoconfigure.data.redis.PropertiesRedisConnectionDetails
5965:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration
5966:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisProperties$Jedis
5967:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisProperties$Lettuce$Cluster
5968:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisReactiveAutoConfiguration
5969:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisRepositoriesAutoConfiguration
5970:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration
5971:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration$$Lambda/0x0000000012709880
5972:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration$$Lambda/0x000000001270b8d0
5973:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties$Sort
5974:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConverters
5975:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration
5976:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration
5977:             1             16  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration
5978:             1             16  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration
5979:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration
5980:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$DefaultCodecsConfiguration
5981:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$DefaultCodecsConfiguration$$Lambda/0x00000000126a3500
5982:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$DefaultCodecsConfiguration$$Lambda/0x00000000126cc0c8
5983:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$JacksonCodecConfiguration
5984:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$JacksonCodecConfiguration$$Lambda/0x00000000126b5040
5985:             1             16  org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration
5986:             1             16  org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration$GitResourceAvailableCondition
5987:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration
5988:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration
5989:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonMixinConfiguration
5990:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration
5991:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration
5992:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration
5993:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration
5994:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration
5995:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari
5996:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration
5997:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari$$Lambda/0x000000001272e8c0
5998:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration
5999:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$JdbcTransactionManagerConfiguration
6000:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcClientAutoConfiguration
6001:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcProperties
6002:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration
6003:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcTemplateConfiguration
6004:             1             16  org.springframework.boot.autoconfigure.jdbc.NamedParameterJdbcTemplateConfiguration
6005:             1             16  org.springframework.boot.autoconfigure.jdbc.PropertiesJdbcConnectionDetails
6006:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration
6007:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration
6008:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration$$Lambda/0x0000000012730f68
6009:             1             16  org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration
6010:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener
6011:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener$ConditionEvaluationReportListener$$Lambda/0x00000000121311d0
